Country Name,Aruba,Afganistán,Angola,Albania,Andorra,El mundo árabe,Emiratos Árabes Unidos,Argentina,Armenia,Samoa Americana,Antigua y Barbuda,Australia,Austria,Azerbaiyán,Burundi,Bélgica,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrein,Bahamas,Bosnia y Herzegovina,Belarús,Belice,Bermudas,Bolivia,Brasil,Barbados,Brunei Darussalam,Bhután,Botswana,República Centroafricana,Canadá,Europa Central y del Báltico,Suiza,Islas del Canal,Chile,China,Côte d'Ivoire,Camerún,"Congo, República Democrática del","Congo, República del",Colombia,Comoras,Cabo Verde,Costa Rica,Estados pequeos del Caribe,Cuba,Curacao,Islas Caimán,Chipre,República Checa,Alemania,Djibouti,Dominica,Dinamarca,República Dominicana,Argelia,Asia oriental y el Pacífico (excluido altos ingresos),inicial del dividendo demográfico,Asia oriental y el Pacífico,Europa y Asia central (excluido altos ingresos),Europa y Asia central,Ecuador,"Egipto, República Árabe de",Zona del Euro,Eritrea,Espana,Estonia,Etiopía,Unión Europea,Frágiles y situaciones de conflicto afectados,Finlandia,Fiji,Francia,Islas Feroe,Micronesia (Estados Federados de),Gabón,Reino Unido,Georgia,Ghana,Gibraltar,Guinea,Gambia,Guinea-Bissau,Guinea Ecuatorial,Grecia,Granada,Groenlandia,Guatemala,Guam,Guyana,Ingreso alto,"Hong Kong, Región Administrativa Especial",Honduras,Países pobres muy endeudados (PPME),Croacia,Haití,Hungría,Sólo BIRF,BIRF y la AIF,total de la AIF,mezcla de la AIF,Indonesia,Sólo AIF,Isla de Man,India,No clasificado,Irlanda,"Irán, República Islámica del",Iraq,Islandia,Israel,Italia,Jamaica,Jordania,Japon,Kazajstán,Kenya,Kirguistán,Camboya,Kiribati,Saint Kitts y Nevis,"Corea, República de",Kuwait,América Latina y el Caribe (excluido altos ingresos),República Democrática Popular Lao,Líbano,Liberia,Libia,Santa Lucía,América Latina y el Caribe,Países menos desarrollados: clasificación de las Naciones Unidas,Países de ingreso bajo,Liechtenstein,Sri Lanka,Países de ingreso mediano bajo,Ingreso mediano y bajo,Lesotho,avanzada del dividendo demográfico,Lituania,Luxemburgo,Letonia,"Región Administrativa Especial de Macao, China",Isla de San Martín (parte francesa),Marruecos,Mónaco,República de Moldova,Madagascar,Maldivas,Oriente Medio y Norte de África,Mexico,Islas Marshall, Ingreso mediano,Ex República Yugoslava de Macedonia,Malí,Malta,Myanmar,Oriente Medio y Norte de África (excluido altos ingresos),Montenegro,Mongolia,Mariana,Mozambique,Mauritania,Mauricio,Malawi,Malasia,América del Norte,Namibia,Nueva Caledonia,Níger,Nigeria,Nicaragua,Países Bajos,Noruega,Nepal,Nauru,Nueva Zelandia,Miembros OCDE,Omán,Otros Estados pequeos,Pakistán,Panamá,Perú,Filipinas,Palau,Papua Nueva Guinea,Polonia,previa al dividendo demográfico,Puerto Rico,"Corea, República Popular Democrática de",Portugal,Paraguay,Ribera Occidental y Gaza,Estados pequeos de las Islas del Pacfico,posterior al dividendo demográfico,Polinesia Francesa,Qatar,Rumania,Federación de Rusia,Rwanda,Asia meridional,Arabia Saudita,Sudán,Senegal,Singapur,Islas Salomón,Sierra Leona,El Salvador,San Marino,Somalia,Serbia,África al sur del Sahara (excluido altos ingresos),Sudán del Sur,África al sur del Sahara,Pequeños Estados,Santo Tomé y Príncipe,Suriname,República Eslovaca,Eslovenia,Suecia,Swazilandia,Sint Maarten (Dutch part),Seychelles,República Árabe Siria,Islas Turcas y Caicos,Chad,Asia oriental y el Pacífico (BIRF y la AIF),Europa y Asia central (BIRF y la AIF),Togo,Tailandia,Tayikistán,Turkmenistán,América Latina y el Caribe (BIRF y la AIF),Timor-Leste,Oriente Medio y Norte de África (BIRF y la AIF),Tonga,Asia meridional (BIRF y la AIF),África al sur del Sahara (BIRF y la AIF),Trinidad y Tobago,Túnez,Turquía,Tuvalu,Tanzanía,Uganda,Ucrania,Ingreso mediano alto,Uruguay,Estados Unidos,Uzbekistán,San Vicente y las Granadinas,Venezuela,Islas Vírgenes Británicas,Islas Vírgenes (EE.UU.),Viet Nam,Vanuatu,Mundo,Samoa,Kosovo,"Yemen, Rep. del",Sudáfrica,Zambia,Zimbabwe
1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,,,,,,,,,,,,24.61277558,18.02038803,,,8.107799475,,,,,,,,,,,,,,,,,,27.12580939,13.78497328,21.42857143,,,,,,,,,,,,,,,,,,9.670549455,,,10.7881137,,,,32.91592129,17.67709538,32.91592129,12.55516445,,,12.69143694,,31.32462687,,,12.20580859,,20.54890922,,13.57634578,,,,10.36101467,,,,,,,,31.96721311,,,,,,19.13016846,,,,,,,15.3301546,15.3301546,,,,,,,,10.03831418,,,23.07692308,,19.07608145,,,14.73441289,,,,,,,,,,,,,,,,,,,,,32.91592129,,13.5995709,,2.242391885,,,,,,,,,,,,32.91592129,,,,,,,,,,,,,,23.94284038,,,,,,10.94934789,27.74788624,,,31.08108108,19.17269032,,23.07692308,,,,,,,13.78497328,,,,28.94736842,,,,19.34765726,,,,,,,,,,,,,,,,,,,,23.07692308,,,,,16.58653846,,,,,,,,15.3301546,,,,,,,,,,,,,32.91592129,,,,,32.91592129,,23.7314043,,,,,,,,19.17269032,,,,,,
1961,,,,,,,,,,,,23.65041358,18.59706362,,,8.394160584,,,,,,,,,,,,,,,,,,26.66945344,13.3544272,24.87804878,,,,,,,,,,,,,,,,,,9.992867463,,,11.33375078,,,,33.94271785,17.05288176,33.94271785,12.93645038,,,13.1314271,,32.91226856,,,12.55765977,,22.8591649,,13.75378001,,,,10.59995342,,,,,,,,32.49097473,,,,,,19.37073128,,,,,,,14.922049,14.922049,,,,,,,,10.22480058,,,24.34782609,,18.56614409,,,14.3459619,,,,,,,,,,,,,,,,,,,,,33.94271785,,13.21186639,,1.900739176,,,,,,,,,,,,33.94271785,,,,,,,,,,,,,,24.26641348,,,,,,11.46355857,29.29133858,,,32.42736645,19.41394722,,24.34782609,,,,,,,13.3544272,,,,27.54662841,,,,19.61933534,,,,,,,,,,,,,,,,,,,,24.34782609,,,,,18.42046219,,,,,,,,14.922049,,,,,,,,,,,,,33.94271785,,,,,33.94271785,,24.10398949,,,,,,,,19.41394722,,,,,,
1962,,,,,,,,,,,,23.97642353,18.56843366,,,7.901936027,,,,,,,,,,,,,,,,,,26.14526233,13.22595926,21.77227251,,,,,,,,,,,,,,,,,,9.991217647,,,10.54676658,,,,33.02752294,17.4466308,33.02752294,12.71823097,,,13.04838493,,35.21753461,,,12.35769189,,21.43306097,,12.83278291,,,,10.09129556,,,,,,,,30.95768374,,,,,,19.29703641,,,,,,,14.82384706,14.82384706,,,,,,,,10.79136691,,,21.77419355,,18.35568424,,,14.84387934,,,,,,,,,,,,,,,,,,,,,33.02752294,,13.12323197,,2.069716776,,,,,,,,,,,,33.02752294,,,,,,,,,,,,,,24.32996161,,,,,,11.86150606,29.50693374,,,33.93034826,19.34073748,,21.77419355,,,,,,,13.22595926,,,,31.50492264,,,,19.54747821,,,,,,,,,,,,,,,,,,,,21.77419355,,,,,17.81718387,,,,,,,,14.82384706,,,,,,,,,,,,,33.02752294,,,,,33.02752294,,24.20424695,,,,,,,,19.34073748,,,,,,
1963,,,,,,,,,,,,24.51311606,17.9007323,,,7.182738715,,,,,,,,,,,,,,,,,,25.95032945,13.38612191,20.02275313,,,,,,,,,,,,,,,,,,9.885931559,,,10.46130577,,,,31.78905865,17.19580263,31.78905865,12.64817013,,,13.02328824,,35.32626165,,,12.29455435,,19.48689956,,13.13128091,,,,9.805979751,,,,,,,,30.21806854,,,,,,19.1499024,,,,,,,14.98374123,14.98374123,,,,,,,,10.8315863,,,22.04724409,,18.973337,,,14.52437574,,,,,,,,,,,,,,,,,,,,,31.78905865,,13.2745295,,2.519975415,,,,,,,,,,,,31.78905865,,,,,,,,,,,,,,24.2043059,,,,,,11.67944418,28.69139258,,,32.13627993,19.19165606,,22.04724409,,,,,,,13.38612191,,,,29.4344473,,,,19.37824133,,,,,,,,,,,,,,,,,,,,22.04724409,,,,,17.34810852,,,,,,,,14.98374123,,,,,,,,,,,,,31.78905865,,,,,31.78905865,,24.08145269,,,,,,,,19.19165606,,,,,,
1964,,,,,,,,,,,,24.41970183,18.2059448,,,7.623361604,,,,,,,,,,,,,,,,,,25.69411562,12.68609582,23.46656114,,,,,,,,,,,,,,,,,,10.03508883,,,11.21611539,,,,32.05935252,17.14083224,32.05935252,12.73832978,,,13.04081852,,30.83543552,,,12.3364033,,19.58713394,,12.9844669,,,,9.957166168,,,,,,,,23.35381914,,,,,,19.22632758,,,,,,,14.45264453,14.45264453,,,,,,,,11.21621622,,,21.70542636,,19.1206157,,,14.58632233,,,,,,,,,,,,,,,,,,,,,32.05935252,,12.64353312,,2.208018594,,,,,,,,,,,,32.05935252,,,,,,,,,,,,,,24.26020311,,,,,,12.72749042,29.59459459,,,33.68146214,19.27107504,,21.70542636,,,,,,,12.68609582,,,,26.48845687,,,,19.48213273,,,,,,,,,,,,,,,,,,,,21.70542636,,,,,18.10952467,,,,,,,,14.45264453,,,,,,,,,,,,,32.05935252,,,,,32.05935252,,24.15595308,,,,,,,,19.27107504,,,,,,
1965,,,,,,,,,,,,24.24080029,19.28726877,,,8.050847458,,,,,,,,,,,,,,,,,,25.26918304,11.45707161,22.96105805,,,,,,,,,,,,,,,,,,9.984626969,,,12.02901942,,,,33.19220999,16.92003532,33.19220999,12.67354626,,,13.18904384,,29.80330673,,,12.25476088,,18.2885906,,13.52016031,,,,9.76421452,,,,,,,,21.88235294,,,,,,18.88029963,,,,,,9.505182867,13.87890517,13.87890517,,,,,,,,12.11484594,,,23.57142857,,18.78717201,,,14.32167762,,,,,,,,,,,,,,,,,,,,,33.19220999,,11.9714577,,2.232854864,,,,,,,,,,,,33.19220999,,,,,,,,,,,,,,23.67838968,,,,,,13.28759291,29.36408978,,,34.94486853,18.93076484,,23.57142857,,,,,,,11.89179771,,,,25.77319588,,,,19.14382363,,,,,,,,,,,,,,,,,,,,23.57142857,,,,,17.47329773,,,,,,,,13.87890517,,,,,,,,,,,,,33.19220999,,,,,33.19220999,,23.56003324,,,,,,,,18.93076484,,,,,,
1966,,,,,,,,,,,,23.82095695,20.11339093,,,7.881580237,,,,,,,,,,,,,,,,,,25.76129478,11.61139914,24.60521484,,,,,,,,,,,,,,,,,,10.6426152,,,12.29437229,,,,32.80733945,16.15708516,32.80733945,13.16171658,,,13.76607375,,29.25134391,,,12.70588704,,18.38345865,,14.11175005,,,,10.06057278,,,,,,,,21.1444522,,,,,,19.03006301,,,,,,10.77924564,13.97812583,13.97812583,,,,,,,,11.78343949,,,21.33333333,,18.39295248,,,13.65000883,,,,,,,,,,,,,,,,,,,,,32.80733945,,11.85211602,,2.46559633,,,,,,,,,,,,32.80733945,,,,,,,,,,,,,,23.54795327,,,,,,13.9950816,28.87168142,,,36.01312551,19.08391909,,21.33333333,,,,,,,11.79622385,,,,30.02336449,,,,19.30077308,,,,,,,,,,,,,,,,,,,,21.33333333,,,,,16.61356395,,,,,,,,13.97812583,,,,,,,,,,,,,32.80733945,,,,,32.80733945,,23.3852184,,,,,,,,19.08391909,,,,,,
1967,,,,,,,,,,,,23.85358331,20.43409211,,,8.547677262,,,,,,,,,,,,,,,,,,25.59234838,11.50945311,24.20606916,,,,,,,,,,,,,,,,,,10.55252013,,,12.80853903,,,,30.49357674,15.60921338,30.49357674,13.27411747,,,13.76950887,,27.23902906,,,12.82922718,,18.52122987,,13.80284973,,,,10.46140503,,,,,,,,20.10081916,,,,,,19.15381634,,,,,,11.57734122,13.55472473,13.55472473,,,,,,,,11.96228639,,,22.53521127,,18.00038473,,,13.2140633,,,,,,,,,,,,,,,,,,,,,30.49357674,,11.58506288,,2.467010901,,,,,,,,,,,,30.49357674,,,,,,,,,,,,,,23.73720283,,,,,,14.95594714,29.71211298,,,36.68885191,19.20005845,,22.53521127,,,,,,,11.49481993,,,,29.31034483,,,,19.43822468,,,,,,,,,,,,,,,,,,,,22.53521127,,,,,17.26882063,,,,,,,,13.55472473,,,,,,,,,,,,,30.49357674,,,,,30.49357674,,23.59820188,,,,,,,,19.20005845,,,,,,
1968,,,,,,,,,,,,24.08204025,19.71830986,,,8.807551875,,,,,,,,,,,,,,,,,,25.06493068,11.39930182,23.24288983,,,,,,,,,,,,,,,,,,10.40162731,,,12.99423394,,,,29.57039824,15.87028109,29.57039824,13.31542275,,,13.73877901,,27.0096463,,,12.88649608,,16.60206718,,14.13537633,,,,10.73563457,,,,,,,,19.1588785,,,,,,19.47199251,,,,,,11.6301059,13.38610255,13.38610255,,,,,,,,11.48684917,,,19.46308725,,17.93325114,,,13.54141407,,,,,,,,,,,,,,,,,,,,,29.57039824,,11.40456621,,2.528862012,,,,,,,,,,,,29.57039824,,,,,,,,,,,,,,24.22678077,,,,,,14.52082288,29.67708867,,,38.47415915,19.51392931,,19.46308725,,,,,,,11.35118085,,,,28.92307692,,,,19.77150576,,,,,,,,,,,,,,,,,,,,19.46308725,,,,,16.65249433,,,,,,,,13.38610255,,,,,,,,,,,,,29.57039824,,,,,29.57039824,,24.16302317,,,,,,,,19.51392931,,,,,,
1969,,,,,,,,,,,,24.67199296,20.58207218,,,8.75544546,,,,,,,,,,,,,,,,,,24.99353253,10.81771721,22.81016442,,,,,,,,,,,,,,,,,,10.08058278,,,12.37095052,,,,26.68187001,15.55418415,26.68187001,12.9200266,,,13.27909085,,21.82690386,,,12.51519511,,15.37824406,,14.09944459,,,,10.72896135,,,,,,,,18.63612702,,,,,,19.33532239,,,,,,12.12066146,12.38786152,12.38786152,,,,,,,,12.64189886,,,21.05263158,,17.82226563,,,13.27986684,,,,,,,,,,,,,,,,,,,,,26.68187001,,10.74048913,,2.460276781,,,,,,,,,,,,26.68187001,,,,,,,,,,,,,,24.47216029,,,,,,14.12011683,28.44669118,,,35.60371517,19.36706366,,21.05263158,,,,,,,10.55573824,,,,28.91918208,,,,19.66014619,,,,,,,,,,,,,,,,,,,,21.05263158,,,,,15.75316213,,,,,,,,12.38786152,,,,,,,,,,,,,26.68187001,,,,,26.68187001,,24.43222491,,,,,,,,19.36706366,,,,,,
1970,,,,,,,,,,,,22.93299442,18.91950065,,,9.456323554,,,,,,,,,,,,,,,,,,24.52483509,10.56965762,22.36309684,,,,,,,,,,,,,,,,,,9.58976657,,,12.25828149,,,,26.97662201,15.20190833,26.97662201,12.62267284,,,12.54803476,,21.39125653,,,12.22942075,,15.24875622,,13.67194209,,,,11.51462328,,,,,,,,21.00840336,,,,,,19.02820375,,,,,,11.64932628,12.33345902,12.33345902,,,,,,,,13.39468303,,,21.96969697,,16.82750082,,,13.30703013,,,,,,,,,,,,,,,,,,,,,26.97662201,,10.59292476,,2.771493213,,,,,,,,,,,,26.97662201,,,,,,,,,,,,,,24.58459529,,,,,,12.99730544,28.15371763,,,35.33236994,19.06247912,,21.96969697,,,,,,,10.34371988,,,,27.65625,,,,19.3273391,,,,,,,,,,,,,,,,,,,,21.96969697,,,,,15.71944069,,,,,,,,12.33345902,,,,,,,,,,,,,26.97662201,,,,,26.97662201,,24.58928441,,,,,,,,19.06247912,,,,,,
1971,,,63.58024691,18.9119171,,23.73160341,16.66666667,29.23990787,,,,23.27706473,19.62962963,,,10.03222524,83.33333333,,8.680555556,8.098370927,6.228373702,,,,,,44.95412844,48.45054317,,20,,,,24.76848449,8.149519184,23.61860704,,28.67332382,5.826935155,36.66666667,76.71232877,16.27906977,61.40350877,25.34683165,,,53.54330709,21.46788991,19.94233542,10.33769814,,34.48275862,3.535846845,10.19945,,,13.46570397,40.8045977,30.96623981,8.276073166,25.76398627,11.89181718,11.2906105,12.42360119,52.72206304,19.96007984,13.07960557,,21.46337366,,41.98473282,12.03112967,29.28556972,15.86345382,,14.29314052,,,0,11.86634461,,54.45026178,42.85714286,,,,,19.5131684,,,30.08849558,,,19.33224882,13.97616468,40.17857143,38.8483965,,36.84210526,11.8798739,16.29335568,16.80421994,32.74608501,32.05397301,32.14285714,33.35079906,,24.26385283,,13.07763401,19.36230393,23.86032978,22.14285714,22.94843863,16.64707916,29.11392405,38.51851852,13.80518477,,47.67801858,,,,,12.25916131,13.82751247,35.20766773,,27.29257642,,17.74193548,,32.67866393,33.74635569,9.632,,48.91304348,27.35712126,16.65518992,,11.14064159,,3.282674772,,,,26.443769,,,,,21.73686269,32.24498506,,17.00250029,,,30.76923077,34.36807095,22.80432909,,,,10.58020478,,50,,31.89992181,25.2975213,,,,52.28070175,46.30872483,13.3667633,29.70856894,31.57894737,,37.40740741,19.45136063,34.61538462,17.19681909,20.03780718,31.72690763,34.20026008,38.76575402,,,9.823572398,37.13355049,,2.557064432,27.03266157,68.42105263,,,19.53764844,,10.26785714,7.248146533,,,24.05406739,26.20363062,64.17445483,35.24590164,25.24752475,,,43.84615385,,,,22.67812026,,22.67812026,19.41793893,,,10.95960895,,16.88612534,,,,26.51933702,,,8.726842099,10.46632124,61.76470588,35.22167488,,,34.12043947,,22.80432909,,24.05406739,22.67812026,13.59404097,23.92473118,26.57560508,,50.71428571,,,14.81457817,33.7254902,25.33948681,,,26.12200436,,,17.24984653,,18.8645779,,,55,18.28251321,18.69436202,28.68965517
1972,,,71.25,17.52808989,,24.38897556,20.93023256,30.87143883,,,,23.13860252,20.69444444,,,9.881948245,80,,8.680555556,7.468123862,6.666666667,,,,,,44.16666667,50.20506888,,15.38461538,,,,25.18234916,8.085723581,24.20624841,,28.29457364,6.02860339,36.22641509,80.51948052,16.66666667,62.29508197,26.09809663,,,54.22535211,20.17316017,19.97034108,10.55988661,,30.41474654,3.730902892,10.36021645,,,13.38445451,32.60393873,27.38589212,8.420027623,25.6169266,11.86049102,11.17795541,12.71780206,51.98863636,20.46160675,13.35658971,,21.73669468,,42.97520661,12.32795947,31.29173822,15.32461574,,15.02051984,,,0,12.66234845,,52.23880597,33.33333333,,,,,19.6268141,,,32.93172691,,,19.61243946,15.69037657,41.37931034,39.49375867,,44.44444444,10.7855763,16.43449097,16.96195583,33.91717583,32.72410792,30.80451658,34.96681981,,23.47003825,,14.11874708,19.23255814,24.10791993,21.33333333,21.82952183,16.78360474,24.67105263,42,13.70450222,,45.85798817,,,,,10.9206928,13.98058252,35.8694042,,27.71084337,,24.07407407,,33.58323394,36.30113441,10.46038209,,50.14749263,26.99570815,16.80753704,,11.42834483,,3.726708075,,,,25.72614108,,,,,22.08776361,31.58240932,,17.10857929,,,26.5060241,34.16856492,23.17596567,,,,10.52631579,,55.17241379,,33.28038125,25.47954684,,,,50.73099415,47.05882353,12.80539174,29.68152866,23.07692308,,36.39301875,19.71880488,34.61538462,16.72504378,18.625,30.82706767,36.62337662,38.125,,,9.780032711,38.166215,,2.613556953,29.16093535,66.66666667,,,19.81287713,,10.93117409,7.251521298,,,23.32874698,27.41151978,63.92961877,37.6,22.29916898,,,42.10526316,,,,22.75918842,,22.75918842,18.45885938,,,11.34860051,,17.22668615,,,,31.90661479,,,8.864428898,10.39848127,58.33333333,34.37328955,,,34.96254423,,23.17596567,,23.32874698,22.75918842,15.17367459,23.67149758,25.05606524,,51.82926829,,,15.03954782,33.03411131,25.50303844,,,27.47415066,,,18.23899371,,19.11478061,,,63.44827586,17.71965371,18.25396825,33.18777293
1973,,,65.90909091,20.15306122,,24.4379354,23.83900929,30.08474576,,,,24.1377124,20.72490706,,,9.735378139,78.04878049,,6.744868035,7.115441394,5.386416862,,,,,,45.05928854,50.22757697,,11.76470588,,,,26.1682243,7.99629475,23.06260182,,27.45,6.296433448,33.57933579,80,18.70229008,60,26.83182135,,,51.53374233,20.17479971,20.32258065,8.782051282,,32.59911894,4.081905782,10.13846783,,,14.26284901,33.90928726,27.1155596,8.702229072,25.1957798,11.93515235,11.11637081,12.81362528,51.88916877,21.65297245,13.44384085,,23.25414484,,43.84615385,12.42546864,31.46828225,15.0490503,,15.10997701,,,6.557377049,12.82310082,,52.88461538,33.33333333,,,,,18.38671412,,,36.121673,,,19.64728719,15.99169263,41.73228346,38.78009631,,48.64864865,10.58256812,16.57705487,17.10656256,33.82334464,32.34220136,28.81619938,35.2,,22.82614476,,15.99423631,19.91533577,24.91525424,22.75449102,21.98083067,16.8374192,20.47146402,41.27906977,13.1873642,,46.89265537,,,,,11.0655137,13.53846154,35.91030966,,25.19561815,,28.37370242,,33.55892874,35.3361481,10.83240619,,46.17563739,26.38635484,17.07169838,,11.83589138,,3.901319564,,,,24.00960384,,,,,22.30926968,31.07142857,,17.35808063,,,30.37974684,37.79069767,23.90240112,,,,10.83032491,,51.51515152,,35.94470046,25.7551889,,,,49.46492271,49.10179641,12.94561628,28.89554795,17.94871795,,34.19161677,19.77214695,37.93103448,15.69602273,19.43462898,30.47945205,38.33846154,36.0733945,,,9.488491049,37.48955723,,2.744990393,29.21556516,70,,,19.86352039,,9.537572254,6.770470215,,,22.67589715,24.77220957,54.40528634,36.95652174,22.04433498,,,39.88095238,,,,21.79413709,,21.79413709,17.90722762,,,12.00585652,,18.01747875,,,,35.09127789,,,9.145923844,10.21719936,66.66666667,34.76581362,,,34.96300927,,23.90240112,,22.67589715,21.79413709,19.75308642,25.29550827,26.21800948,,48.50299401,,,15.53590359,34.48275862,25.72211384,,,26.46310433,,,15.9181353,,19.18648052,,,67.20430108,16.96368527,17.67554479,28.46441948
1974,,,57.77777778,20.1946472,,24.82069115,29.97032641,30.4397618,,,,22.69750188,20.12910798,,,9.597310308,78.57142857,,12.85347044,6.759703445,5.346534653,,,,,,45.62043796,50.95656458,,8.771929825,,,,26.61579193,7.653993027,24.65575474,,26.49746193,6.673471702,33.80782918,77.5,20.07434944,63.33333333,27.91301525,,,57.59493671,18.96825397,18.34394904,8.852691218,,31.21387283,3.870229521,9.968322043,,,15.82,33.4,27.47068677,9.006801453,25.02797944,12.14572589,10.52835601,12.75805487,42.82982792,21.8616567,13.30344343,,23.2962079,,45.45454545,12.34688054,31.38782955,15.9085766,,15.58384644,,,7.142857143,13.29300059,,52.29357798,33.33333333,,,,,15.74705518,,,37.63837638,,,19.76005583,12.54545455,40,38.98629264,,43.90243902,10.99156732,16.76612968,17.27693673,33.13109684,31.61339039,30.15602837,34.49131514,,22.662012,,15.18370961,20.62031357,26.67706708,21.08433735,21.99747155,15.64094051,20.24291498,44.80874317,13.58488862,,46.59090909,,,,,9.914816366,13.23997454,36.51935594,,27.58089368,,30.67846608,,34.20810313,35.50126904,10.57766615,,50.17301038,26.33986928,17.34189997,,12.03317397,,4.252657911,,,,22.08791209,,,,,22.74271496,31.04873294,,17.65400678,,,30.1369863,39.05472637,24.18083783,,,,7.490636704,,47.5,,32.30466185,26.01045845,,,,49.45652174,47.82608696,12.74894711,30.05729396,16.21621622,,36.05520414,19.89699724,40,14.71618781,19.1643454,31.20805369,34.43935927,35.82089552,,,9.162746364,37.61634966,,3.279768177,28.45873786,68.65671642,,,20.00202515,,13,5.640749017,,,22.55777311,24.35643564,59.25058548,34.01360544,20.56737589,,,40.82840237,,,,20.27177164,,20.27177164,16.7100856,,,11.58900836,,19.54759414,,,,27.6504298,,,9.442739979,9.766803841,66.66666667,31.87984496,,,35.65590802,,24.18083783,,22.55777311,20.27177164,17.14836224,24.68619247,25.96745027,,50.66666667,,,15.86882815,32.60437376,25.959079,,,30.43555556,,,15.82234559,,19.30467978,,,67.93478261,15.31030761,16.70702179,25.19582245
1975,,,56.12244898,19.8156682,,24.71275688,33.53658537,29.71830986,,,,22.68598495,20.99838319,,,11.62770563,78.26086957,,14.05895692,6.273867976,6.883365201,,,,,,46.89440994,51.01489542,,7.092198582,,,,27.70336578,7.622897919,24.52367991,,26.47574518,6.402471607,33.22368421,73.52941176,21.75572519,63.93442623,32.873807,,,56.89655172,17.38768719,18.89991729,11.48184495,,26.5060241,4.159680124,10.88602394,,,16.45449363,33.58925144,26.93726937,8.592748804,25.18367536,12.16246401,10.96955301,13.54785988,44.85666105,18.10715682,14.55390239,,23.308512,,44.06779661,13.09164544,31.8660588,17.09304958,,17.35193285,,,5.263157895,13.50361161,,53.24675325,33.33333333,,,,,15.04398827,,,38.20598007,,,20.8433165,13.31496786,39.09774436,40.12779553,,48.7804878,10.89898846,16.40638942,16.91909763,33.53748441,32.65969803,30.79566482,34.375,,22.01906692,,16.22516556,22.02617262,28.01030264,23.60248447,21.75502742,17.34397678,15.97315436,47.44186047,14.7784121,,43.6416185,,,,,9.264024704,13.44370861,37.87682066,,25.91943958,,30.44982699,,35.50836809,34.46682073,11.17475819,,49.62121212,25.48485217,17.01270721,,11.62819203,,6.677140613,,,,22.36024845,,,,,23.1541188,31.72019031,,17.26256983,,,29.23076923,35.11450382,24.24557117,,,,7.142857143,,50,,31.89389266,27.42688081,,,,49.95374653,48.64864865,14.56295959,33.8559322,21.875,,40.10955569,21.0087927,34.72222222,13.01739652,19.31931932,30.64516129,35.10696654,33.86316517,,,9.158773716,37.9833207,,3.561887801,29.57824639,68.57142857,,,21.1675167,,9.127789047,6.15351782,,,21.95271597,26.78809418,67.28971963,33.54037267,22.03791469,,,39.58333333,,,,20.30630059,,20.30630059,14.84837923,,,9.754402224,,19.52917352,,,,30.3874092,,,8.935362864,9.974544806,75,32.92336802,,,36.76419163,,24.24557117,,21.95271597,20.30630059,19.69365427,25.82644628,27.45262452,,53.57142857,,,15.63584719,31.14446529,27.40294422,,,34.43354148,,,13.45132743,,20.04062381,,,58.28571429,15.44070552,17.09006928,29.986053
